6,4,pa2-debug-e-EM-nav.txt
  361.14,   405.81,   460.05
  324.03,   425.21,   436.32
  286.24,   444.03,   412.43
  375.04,   389.28,   426.69
  337.39,   408.84,   402.73
  299.07,   427.85,   378.56
  286.68,   367.03,   415.42
  242.64,   374.61,   394.63
  197.61,   381.93,   373.72
  292.38,   407.41,   415.04
  248.43,   414.16,   394.40
  203.31,   420.81,   373.42
  292.59,   479.18,   503.99
  299.18,   502.86,   547.86
  305.53,   526.17,   591.54
  305.90,   511.73,   486.19
  312.45,   535.46,   530.06
  318.93,   558.73,   573.77
  345.69,   387.66,   436.28
  385.40,   413.75,   445.32
  425.14,   440.26,   454.00
  365.83,   351.38,   434.75
  405.73,   377.48,   443.80
  445.56,   404.18,   452.41
