6,4,pa2-unknown-g-EM-nav.txt
  455.42,   404.90,   509.85
  434.82,   417.39,   554.15
  414.01,   429.83,   598.59
  488.53,   394.35,   527.85
  467.97,   406.94,   572.04
  447.22,   419.55,   616.39
  437.40,   491.48,   450.04
  427.12,   536.28,   469.09
  416.26,   581.43,   487.98
  444.65,   507.26,   414.25
  434.40,   551.97,   433.26
  423.59,   597.02,   452.23
  481.03,   398.02,   421.41
  516.98,   421.94,   397.75
  552.67,   446.12,   374.64
  478.68,   372.39,   391.31
  514.47,   396.47,   367.75
  550.04,   420.85,   344.71
  390.75,   435.67,   391.35
  371.29,   464.98,   427.30
  351.59,   494.29,   463.46
  406.54,   412.89,   419.77
  387.28,   442.17,   455.72
  367.80,   471.44,   491.91
