6,6,pa2-unknown-g-em-fiducialss.txt
  555.08,   447.88,   367.65
  603.28,   452.89,   377.25
  651.46,   458.04,   386.88
  561.26,   455.62,   330.02
  609.59,   460.88,   340.01
  658.01,   466.27,   349.96
  443.25,   355.27,   518.56
  399.15,   365.22,   539.73
  355.01,   374.89,   561.09
  431.19,   368.97,   483.86
  386.98,   378.90,   504.93
  342.56,   388.53,   526.18
  528.95,   361.60,   367.36
  573.64,   381.70,   371.56
  618.45,   401.80,   376.04
  541.02,   342.98,   334.66
  585.39,   363.47,   338.97
  630.07,   383.93,   343.58
  420.60,   433.17,   523.20
  381.18,   462.63,   530.99
  341.03,   491.98,   538.48
  428.79,   435.73,   562.07
  389.42,   465.22,   570.00
  349.36,   494.51,   577.56
  371.94,   448.98,   391.64
  402.07,   471.89,   424.58
  432.55,   494.80,   457.25
  394.42,   416.54,   394.46
  424.37,   439.47,   427.09
  454.72,   462.31,   459.49
  336.87,   384.48,   372.73
  312.83,   409.46,   336.36
  288.79,   434.56,   299.57
  365.51,   374.87,   346.26
  341.56,   399.90,   309.91
  317.54,   425.04,   273.13
