6,4,pa2-unknown-i-EM-nav.txt
  387.38,   506.58,   439.04
  359.73,   544.75,   457.57
  332.89,   582.29,   476.04
  396.91,   496.32,   476.27
  369.41,   534.47,   494.89
  342.16,   572.09,   513.84
  431.29,   560.42,   336.29
  421.14,   584.98,   294.33
  410.54,   610.16,   252.14
  470.07,   564.54,   330.13
  459.61,   589.51,   288.41
  449.27,   614.35,   245.84
  403.58,   499.26,   498.39
  381.37,   500.84,   544.09
  358.83,   502.44,   590.57
  412.04,   538.13,   501.60
  389.64,   539.57,   547.69
  367.42,   540.86,   593.35
  430.88,   507.09,   424.51
  468.26,   539.24,   423.80
  505.07,   571.62,   423.25
  455.89,   477.72,   412.66
  493.37,   509.83,   411.69
  529.99,   542.00,   411.55
