6, 12, pa2-debug-f-empivot.txt
  228.93,   241.42,   209.89
  268.99,   269.53,   198.92
  308.57,   297.96,   188.09
  236.92,   219.33,   177.79
  276.71,   247.43,   166.57
  316.17,   275.83,   155.31
  168.24,   198.19,   158.03
  160.54,   204.14,   109.43
  151.37,   210.17,    61.07
  203.11,   217.52,   154.29
  195.22,   223.46,   105.91
  186.00,   229.05,    57.47
  189.35,   253.27,   185.92
  202.62,   295.35,   160.76
  215.48,   337.40,   135.59
  223.21,   234.73,   173.50
  236.32,   276.68,   148.31
  249.08,   318.73,   122.96
  160.99,   185.59,   245.96
  136.01,   187.72,   289.88
  112.26,   189.50,   334.41
  173.68,   223.10,   250.37
  148.63,   224.71,   294.09
  124.55,   225.94,   338.48
  141.19,   189.70,   216.51
   92.29,   186.00,   209.98
   44.23,   179.82,   201.45
  144.80,   210.74,   182.25
   95.10,   207.32,   175.17
   45.25,   201.48,   165.70
  185.97,   248.82,   177.28
  198.08,   292.60,   154.53
  209.81,   336.31,   131.77
  224.38,   242.56,   186.92
  236.46,   286.12,   164.11
  248.20,   329.82,   141.20
  141.25,   212.08,   218.87
   95.93,   231.38,   215.82
   50.52,   248.92,   211.62
  152.78,   234.06,   186.77
  106.81,   254.09,   183.63
   60.26,   272.55,   179.35
  236.97,   223.29,   180.97
  282.29,   243.64,   176.55
  327.39,   264.32,   172.22
  239.79,   222.17,   220.34
  285.56,   242.56,   216.19
  330.94,   263.39,   212.29
  165.89,   186.19,   162.01
  141.21,   190.42,   118.93
  115.23,   195.26,    76.04
  171.11,   226.50,   162.08
  146.24,   230.78,   119.26
  120.24,   235.01,    76.79
  177.80,   226.73,   159.42
  172.11,   233.98,   110.86
  165.16,   240.69,    62.53
  197.61,   191.85,   152.63
  191.80,   199.27,   104.07
  184.46,   206.72,    55.40
  190.67,   243.92,   169.88
  200.87,   289.26,   149.39
  210.75,   334.54,   128.88
  215.98,   250.64,   198.95
  226.32,   295.74,   178.42
  236.29,   340.98,   157.85
  147.17,   189.43,   180.06
  105.97,   195.54,   151.62
   63.41,   201.11,   121.69
  156.32,   228.82,   175.21
  114.78,   235.39,   147.14
   71.97,   241.34,   117.94
