27, 8, pa1-unknown-i-output1.txt
206.16955679         201.63350523         193.25491119
404.070015             398.22917185         203.90797694
209.4939507	209.9821507	209.4844534
206.9310047	213.4725425	334.4094248
204.3680587	216.9629343	459.3343962
212.789165	334.8918341	206.062093
210.226219	338.3822259	330.9870644
207.663273	341.8726177	455.9120358
216.0843793	459.8015176	202.6397326
213.5214333	463.2919093	327.564704
210.9584873	466.7823011	452.4896754
334.4242227	206.7590849	212.1375603
331.8612767	210.2494767	337.0625317
329.2983307	213.7398685	461.9875031
337.719437	331.6687683	208.7151999
335.156491	335.1591601	333.6401713
332.593545	338.6495519	458.5651427
341.0146513	456.5784518	205.2928395
338.4517053	460.0688435	330.2178109
335.8887593	463.5592353	455.1427823
459.3544948	203.5360191	214.7906672
456.7915488	207.0264109	339.7156386
454.2286028	210.5168027	464.64061
462.6497091	328.4457025	211.3683068
460.0867631	331.9360943	336.2932782
457.5238171	335.4264861	461.2182496
465.9449233	453.355386	207.9459464
463.3819773	456.8457777	332.8709178
460.8190313	460.3361695	457.7958892
208.5366439	211.4639238	449.4772285
211.4320085	210.1025385	574.4362757
214.3273732	208.7411532	699.395323
207.1398457	336.4483454	450.8712547
210.0352104	335.0869601	575.830302
212.930575	333.7255748	700.7893492
205.7430475	461.432767	452.265281
208.6384122	460.0713817	577.2243282
211.5337768	458.7099964	702.1833755
333.4953003	212.8925541	446.5974373
336.390665	211.5311688	571.5564846
339.2860296	210.1697835	696.5155318
332.0985022	337.8769757	447.9914636
334.9938668	336.5155904	572.9505108
337.8892314	335.1542051	697.9095581
330.701704	462.8613973	449.3854898
333.5970686	461.500012	574.3445371
336.4924333	460.1386267	699.3035844
458.4539568	214.3211843	443.7176461
461.3493214	212.959799	568.6766934
464.244686	211.5984137	693.6357407
457.0571586	339.3056059	445.1116724
459.9525232	337.9442206	570.0707197
462.8478879	336.5828354	695.0297669
455.6603604	464.2900276	446.5056987
458.5557251	462.9286423	571.4647459
461.4510897	461.567257	696.4237932
208.6043042	451.8050572	211.7056943
205.2171726	451.7075625	336.6597572
201.8300411	451.6100679	461.6138201
207.0610022	576.7955173	211.761383
203.6738707	576.6980226	336.7154459
200.2867391	576.600528	461.6695088
205.5177003	701.7859774	211.8170717
202.1305687	701.6884827	336.7711346
198.7434371	701.5909881	461.7251975
333.5488741	453.346283	215.0937711
330.1617426	453.2487883	340.047834
326.774611	453.1512937	465.0018969
332.0055722	578.3367431	215.1494598
328.6184406	578.2392484	340.1035227
325.231309	578.1417538	465.0575856
330.4622702	703.3272032	215.2051485
327.0751386	703.2297086	340.1592114
323.6880071	703.1322139	465.1132743
458.4934441	454.8875088	218.4818479
455.1063125	454.7900142	343.4359108
451.719181	454.6925195	468.3899737
456.9501421	579.8779689	218.5375366
453.5630105	579.7804743	343.4915995
450.175879	579.6829796	468.4456624
455.4068401	704.868429	218.5932253
452.0197086	704.7709344	343.5472882
448.632577	704.6734397	468.5013511
210.3721564	448.5093676	449.1041634
209.5767565	449.5577265	574.0972363
208.7813567	450.6060853	699.0903093
207.1594134	573.4635058	448.0356867
206.3640136	574.5118646	573.0287596
205.5686137	575.5602234	698.0218325
203.9466705	698.4176439	446.9672099
203.1512706	699.4660027	571.9602829
202.3558708	700.5143616	696.9533558
335.3283312	451.7287314	449.8723266
334.5329313	452.7770903	574.8653995
333.7375315	453.8254491	699.8584724
332.1155882	576.6828696	448.8038498
331.3201884	577.7312284	573.7969228
330.5247885	578.7795873	698.7899957
328.9028453	701.6370077	447.7353731
328.1074454	702.6853666	572.728446
327.3120456	703.7337254	697.721519
460.284506	454.9480953	450.6404897
459.4891061	455.9964541	575.6335627
458.6937063	457.044813	700.6266356
457.071763	579.9022334	449.572013
456.2763632	580.9505923	574.5650859
455.4809633	581.9989511	699.5581589
453.8590201	704.8563716	448.5035363
453.0636202	705.9047304	573.4966092
452.2682204	706.9530893	698.4896821
450.7597973	210.4067914	211.0864281
448.3097286	210.0768817	336.061979
445.85966	209.746972	461.0375299
450.3470802	335.4056956	211.4083084
447.8970115	335.0757859	336.3838593
445.4469429	334.7458762	461.3594102
449.9343631	460.4045999	211.7301887
447.4842945	460.0746902	336.7057396
445.0342258	459.7447804	461.6812905
575.7351021	210.8131187	213.5375645
573.2850335	210.483209	338.5131154
570.8349649	210.1532993	463.4886663
575.3223851	335.812023	213.8594448
572.8723164	335.4821133	338.8349957
570.4222478	335.1522035	463.8105466
574.909668	460.8109272	214.1813251
572.4595993	460.4810175	339.156876
570.0095307	460.1511078	464.1324269
700.710407	211.2194461	215.988701
698.2603384	210.8895363	340.9642519
695.8102697	210.5596266	465.9398028
700.2976899	336.2183503	216.3105813
697.8476213	335.8884406	341.2861322
695.3975527	335.5585309	466.2616831
699.8849729	461.2172545	216.6324616
697.4349042	460.8873448	341.6080125
694.9848356	460.5574351	466.5835634
450.2921231	211.4341903	451.6147948
447.8725956	208.0307702	576.5450258
445.4530681	204.62735	701.4752568
448.3990589	336.3744937	454.9818263
445.9795314	332.9710735	579.9120573
443.560004	329.5676534	704.8422883
446.5059947	461.3147971	458.3488578
444.0864673	457.9113769	583.2790888
441.6669398	454.5079568	708.2093198
575.2543661	213.2610249	454.0847099
572.8348387	209.8576047	579.0149409
570.4153112	206.4541846	703.9451719
573.361302	338.2013282	457.4517414
570.9417745	334.7979081	582.3819724
568.522247	331.394488	707.3122034
571.4682378	463.1416316	460.8187729
569.0487103	459.7382115	585.7490039
566.6291829	456.3347913	710.6792349
700.2166092	215.0878594	456.554625
697.7970817	211.6844393	581.484856
695.3775543	208.2810191	706.415087
698.323545	340.0281628	459.9216565
695.9040176	336.6247427	584.8518875
693.4844901	333.2213225	709.7821185
696.4304809	464.9684662	463.288688
694.0109534	461.565046	588.218919
691.5914259	458.1616259	713.14915
448.5292001	449.3008942	209.3958369
448.6542747	450.2314341	334.3923106
448.7793493	451.161974	459.3887844
446.0878049	574.2736054	208.4679168
446.2128794	575.2041453	333.4643905
446.337954	576.1346853	458.4608643
443.6464096	699.2463166	207.5399966
443.7714842	700.1768566	332.5364704
443.8965588	701.1073965	457.5329442
573.5052936	451.7412921	209.2526151
573.6303682	452.671832	334.2490888
573.7554428	453.6023719	459.2455626
571.0638984	576.7140033	208.324695
571.1889729	577.6445432	333.3211687
571.3140475	578.5750832	458.3176425
568.6225031	701.6867145	207.3967748
568.7475777	702.6172545	332.3932486
568.8726523	703.5477944	457.3897224
698.4813871	454.18169	209.1093933
698.6064617	455.1122299	334.1058671
698.7315362	456.0427698	459.1023408
696.0399919	579.1544012	208.1814732
696.1650664	580.0849411	333.1779469
696.290141	581.0154811	458.1744207
693.5985966	704.1271124	207.2535531
693.7236712	705.0576524	332.2500268
693.8487458	705.9881923	457.2465006
448.6087157	449.1570219	450.612768
451.1684426	445.8661906	575.5432216
453.7281694	442.5753593	700.4736751
451.0612286	574.0909374	453.8534404
453.6209554	570.8001061	578.783894
456.1806823	567.5092747	703.7143476
453.5137414	699.0248528	457.0941129
456.0734683	695.7340215	582.0245665
458.6331951	692.4431902	706.95502
573.5584375	446.7722355	447.989828
576.1181644	443.4814042	572.9202816
578.6778912	440.1905729	697.8507351
576.0109504	571.7061509	451.2305004
578.5706772	568.4153196	576.160954
581.1304041	565.1244883	701.0914076
578.4634632	696.6400664	454.4711729
581.0231901	693.349235	579.4016264
583.5829169	690.0584037	704.33208
698.5081594	444.3874491	445.366888
701.0678862	441.0966178	570.2973415
703.627613	437.8057864	695.2277951
700.9606722	569.3213645	448.6075604
703.520399	566.0305332	573.538014
706.0801259	562.7397019	698.4684675
703.413185	694.2552799	451.8482329
705.9729119	690.9644486	576.7786864
708.5326387	687.6736173	701.70914
